,Date,State,City,Crop Type,Season,Temperature (°C),Rainfall (mm),Supply Volume (tons),Demand Volume (tons),Transportation Cost (₹/ton),Fertilizer Usage (kg/hectare),Pest Infestation (0-1),Market Competition (0-1),Price (₹/ton)
44966,2024-03,Karnataka,Bellary,Groundnut,Rabi,35.7,202.0,4015.76,4113.06,327.8,217.48,0.77,0.27,114.23
44967,2024-04,Karnataka,Bellary,Groundnut,Rabi,17.5,65.4,2888.85,715.85,377.24,274.32,0.67,0.99,61.36
44968,2024-05,Karnataka,Bellary,Groundnut,Rabi,21.7,204.4,1141.96,2302.24,116.38,68.57,0.9,0.55,203.42
44969,2024-06,Karnataka,Bellary,Groundnut,Rabi,25.7,289.8,2164.42,2883.33,489.4,266.83,0.15,0.34,94.91
44970,2024-07,Karnataka,Bellary,Groundnut,Rabi,21.8,114.5,2095.06,2024.05,329.13,175.76,0.36,0.47,70.3
44971,2024-08,Karnataka,Bellary,Groundnut,Rabi,38.0,216.7,2892.18,2294.47,289.53,200.7,0.3,0.56,80.41
44972,2024-09,Karnataka,Bellary,Groundnut,Rabi,32.5,180.8,1954.24,573.75,94.69,84.31,0.75,0.53,50.12
44973,2024-10,Karnataka,Bellary,Groundnut,Rabi,29.6,165.3,4220.39,1474.55,463.38,196.65,0.72,0.37,120.26
44974,2024-11,Karnataka,Bellary,Groundnut,Rabi,25.0,258.7,2486.81,1485.37,337.25,221.91,0.87,0.84,33.93
44975,2024-12,Karnataka,Bellary,Groundnut,Rabi,27.1,89.5,4084.74,2799.76,190.42,281.66,0.0,0.62,79.99
44976,2023-01,Karnataka,Bellary,Groundnut,Zaid,26.9,11.0,1899.81,2896.76,461.93,118.3,0.51,0.93,111.98
44977,2023-02,Karnataka,Bellary,Groundnut,Zaid,33.7,250.9,2892.39,1347.11,366.16,187.8,0.74,0.58,14.14
44978,2023-03,Karnataka,Bellary,Groundnut,Zaid,17.8,273.1,1624.4,3649.89,363.39,92.46,0.12,0.83,235.23
44979,2023-04,Karnataka,Bellary,Groundnut,Zaid,22.2,91.3,3292.42,3543.24,481.23,196.69,0.24,0.66,80.81
44980,2023-05,Karnataka,Bellary,Groundnut,Zaid,18.7,25.0,2741.66,3440.83,275.37,141.41,0.76,0.51,137.7
44981,2023-06,Karnataka,Bellary,Groundnut,Zaid,27.7,213.7,3357.39,747.82,271.79,186.99,0.49,0.5,54.95
44982,2023-07,Karnataka,Bellary,Groundnut,Zaid,36.4,149.4,2662.22,4073.16,106.24,284.04,0.42,0.32,249.96
44983,2023-08,Karnataka,Bellary,Groundnut,Zaid,34.5,139.6,4997.6,1865.25,269.75,122.43,0.49,0.01,88.68
44984,2023-09,Karnataka,Bellary,Groundnut,Zaid,27.6,216.0,879.93,4224.33,269.58,244.79,0.27,0.45,315.05
44985,2023-10,Karnataka,Bellary,Groundnut,Zaid,28.1,5.9,3128.1,3635.55,247.16,259.78,0.91,0.11,117.45
44986,2023-11,Karnataka,Bellary,Groundnut,Zaid,37.3,39.7,2470.0,3772.1,130.07,183.51,0.91,0.48,218.76
44987,2023-12,Karnataka,Bellary,Groundnut,Zaid,25.2,163.1,648.75,1580.85,433.92,290.73,0.47,0.7,95.0
44988,2024-01,Karnataka,Bellary,Groundnut,Zaid,36.5,215.5,867.49,2879.49,316.08,199.43,0.44,0.8,223.42
44989,2024-02,Karnataka,Bellary,Groundnut,Zaid,34.2,205.2,3046.41,901.05,230.89,142.98,0.87,0.72,12.55
44990,2024-03,Karnataka,Bellary,Groundnut,Zaid,36.5,24.6,1107.38,1884.57,387.94,171.31,0.86,0.75,90.23
44991,2024-04,Karnataka,Bellary,Groundnut,Zaid,32.8,107.0,4831.63,1222.12,136.07,249.27,0.81,0.94,48.79
44992,2024-05,Karnataka,Bellary,Groundnut,Zaid,17.7,282.9,560.45,2930.25,447.38,136.51,0.5,0.56,192.71
44993,2024-06,Karnataka,Bellary,Groundnut,Zaid,31.3,189.8,4401.71,3504.27,413.71,213.2,0.48,0.69,51.24
44994,2024-07,Karnataka,Bellary,Groundnut,Zaid,23.7,31.3,4818.69,4172.8,135.47,132.85,0.15,0.7,150.39
44995,2024-08,Karnataka,Bellary,Groundnut,Zaid,32.3,262.8,3723.32,1632.73,390.55,247.29,0.67,0.67,36.2
44996,2024-09,Karnataka,Bellary,Groundnut,Zaid,22.3,193.1,786.09,3740.36,485.81,164.01,0.91,0.35,199.85
44997,2024-10,Karnataka,Bellary,Groundnut,Zaid,30.0,153.2,2777.88,1741.05,472.56,116.12,0.08,0.78,0.07
44998,2024-11,Karnataka,Bellary,Groundnut,Zaid,36.1,44.4,1041.89,2896.43,184.66,199.77,0.02,0.05,209.02
44999,2024-12,Karnataka,Bellary,Groundnut,Zaid,32.2,127.0,1627.12,2462.08,316.78,175.42,0.82,0.6,128.7
45000,2023-01,Karnataka,Bellary,Groundnut,Post-Monsoon,22.6,102.2,3031.51,3599.95,364.75,283.29,0.43,0.93,143.64
45001,2023-02,Karnataka,Bellary,Groundnut,Post-Monsoon,17.9,54.6,3569.56,4398.33,418.04,102.58,0.27,0.23,119.13
45002,2023-03,Karnataka,Bellary,Groundnut,Post-Monsoon,24.3,2.9,3487.32,2913.82,174.19,111.63,0.56,0.78,110.29
45003,2023-04,Karnataka,Bellary,Groundnut,Post-Monsoon,16.0,127.4,1984.49,4439.93,366.48,246.27,0.3,0.02,212.57
45004,2023-05,Karnataka,Bellary,Groundnut,Post-Monsoon,30.7,226.0,3575.47,2245.02,398.59,69.12,0.6,0.36,6.46
45005,2023-06,Karnataka,Bellary,Groundnut,Post-Monsoon,20.0,197.4,3162.09,2617.69,372.13,72.79,0.89,0.33,35.93
45006,2023-07,Karnataka,Bellary,Groundnut,Post-Monsoon,16.2,270.7,4862.73,1979.33,373.94,260.01,0.48,0.76,58.06
45007,2023-08,Karnataka,Bellary,Groundnut,Post-Monsoon,35.7,113.7,2168.8,991.84,64.76,112.26,0.61,0.14,54.87
45008,2023-09,Karnataka,Bellary,Groundnut,Post-Monsoon,33.3,124.2,2049.08,2659.19,307.4,190.54,0.68,0.02,97.95
45009,2023-10,Karnataka,Bellary,Groundnut,Post-Monsoon,33.0,137.6,3471.48,3080.04,140.02,273.19,0.7,0.8,146.38
45010,2023-11,Karnataka,Bellary,Groundnut,Post-Monsoon,22.6,0.5,683.38,1688.8,376.43,83.87,0.39,0.04,69.89
45011,2023-12,Karnataka,Bellary,Groundnut,Post-Monsoon,23.2,157.6,4799.74,840.58,64.91,137.45,0.4,0.26,75.22
45012,2024-01,Karnataka,Bellary,Groundnut,Post-Monsoon,31.0,84.8,4685.68,4190.07,334.9,299.6,0.5,0.98,112.23
45013,2024-02,Karnataka,Bellary,Groundnut,Post-Monsoon,33.0,270.7,3813.39,1308.69,284.25,288.46,0.6,0.18,53.67
45014,2024-03,Karnataka,Bellary,Groundnut,Post-Monsoon,20.4,136.4,4942.02,1465.05,371.22,57.87,0.48,0.37,129.29
45015,2024-04,Karnataka,Bellary,Groundnut,Post-Monsoon,20.9,179.0,1894.32,2698.32,151.38,72.53,0.49,0.09,165.53
45016,2024-05,Karnataka,Bellary,Groundnut,Post-Monsoon,21.4,205.7,2184.48,4231.74,365.48,159.38,0.04,0.6,231.4
45017,2024-06,Karnataka,Bellary,Groundnut,Post-Monsoon,38.0,39.9,1810.59,4267.64,375.02,239.75,0.35,0.6,230.29
45018,2024-07,Karnataka,Bellary,Groundnut,Post-Monsoon,27.7,247.1,1938.26,4268.77,126.93,61.91,0.34,0.25,299.77
45019,2024-08,Karnataka,Bellary,Groundnut,Post-Monsoon,36.9,202.7,1699.02,3101.78,306.77,98.62,0.75,0.19,162.29
45020,2024-09,Karnataka,Bellary,Groundnut,Post-Monsoon,34.9,12.6,1708.06,3046.56,352.48,234.99,0.58,0.2,128.75
45021,2024-10,Karnataka,Bellary,Groundnut,Post-Monsoon,22.7,71.5,1385.22,2927.74,103.09,54.88,0.46,0.02,208.24
45022,2024-11,Karnataka,Bellary,Groundnut,Post-Monsoon,21.6,49.0,4237.43,3909.01,369.76,79.52,0.98,0.32,56.45
45023,2024-12,Karnataka,Bellary,Groundnut,Post-Monsoon,36.0,94.5,4941.43,2150.11,332.26,213.33,0.81,0.06,92.79
45024,2023-01,Karnataka,Bellary,Soybean,Kharif,29.6,175.8,4178.11,4247.09,112.97,252.92,0.68,0.03,165.9
45025,2023-02,Karnataka,Bellary,Soybean,Kharif,36.7,141.7,3087.63,3136.34,206.72,290.54,0.59,0.61,143.36
45026,2023-03,Karnataka,Bellary,Soybean,Kharif,24.1,114.4,641.2,3560.12,243.63,121.88,0.34,0.6,283.52
45027,2023-04,Karnataka,Bellary,Soybean,Kharif,24.0,208.5,511.19,2794.25,53.07,180.78,0.28,0.59,303.67
45028,2023-05,Karnataka,Bellary,Soybean,Kharif,31.2,80.8,4319.37,2676.76,353.43,298.57,0.96,0.59,10.0
45029,2023-06,Karnataka,Bellary,Soybean,Kharif,24.7,200.0,1260.64,3710.52,125.76,231.14,0.09,0.84,324.12
45030,2023-07,Karnataka,Bellary,Soybean,Kharif,21.6,83.2,1519.0,1694.92,135.17,276.0,0.88,0.21,107.68
45031,2023-08,Karnataka,Bellary,Soybean,Kharif,16.2,231.6,4070.63,2234.75,177.77,57.59,0.32,0.51,45.07
45032,2023-09,Karnataka,Bellary,Soybean,Kharif,36.7,140.6,1398.6,2929.99,360.05,260.93,0.16,0.29,159.85
45033,2023-10,Karnataka,Bellary,Soybean,Kharif,20.9,205.1,3723.91,3209.47,385.51,267.55,0.58,0.77,74.4
45034,2023-11,Karnataka,Bellary,Soybean,Kharif,17.7,153.9,743.71,3853.41,486.93,227.94,0.92,0.42,208.0
45035,2023-12,Karnataka,Bellary,Soybean,Kharif,22.3,145.1,3333.45,700.06,131.57,256.01,0.32,0.81,4.07
45036,2024-01,Karnataka,Bellary,Soybean,Kharif,34.9,164.4,3017.18,3779.5,435.94,90.72,0.33,0.39,119.24
45037,2024-02,Karnataka,Bellary,Soybean,Kharif,21.7,174.5,3485.84,1195.88,244.49,151.89,0.62,0.93,8.04
45038,2024-03,Karnataka,Bellary,Soybean,Kharif,15.9,214.7,619.58,1434.94,140.36,250.92,0.68,0.91,183.91
45039,2024-04,Karnataka,Bellary,Soybean,Kharif,26.0,104.3,4438.41,444.76,356.85,169.25,0.64,0.92,149.01
45040,2024-05,Karnataka,Bellary,Soybean,Kharif,21.9,118.2,1644.37,3918.52,227.96,246.36,0.64,0.98,276.09
45041,2024-06,Karnataka,Bellary,Soybean,Kharif,18.2,231.7,3543.34,2638.32,379.31,282.87,0.61,0.23,19.83
45042,2024-07,Karnataka,Bellary,Soybean,Kharif,18.4,122.7,3005.9,3357.21,497.77,136.51,0.71,0.79,76.63
45043,2024-08,Karnataka,Bellary,Soybean,Kharif,23.0,108.3,2733.63,2505.81,479.33,221.49,0.27,0.46,27.96
45044,2024-09,Karnataka,Bellary,Soybean,Kharif,26.3,261.1,4893.74,1279.8,203.32,245.79,0.61,0.93,50.43
45045,2024-10,Karnataka,Bellary,Soybean,Kharif,30.3,58.8,2808.03,3335.26,445.32,113.66,0.76,0.16,64.21
45046,2024-11,Karnataka,Bellary,Soybean,Kharif,39.8,102.1,4697.27,3138.4,292.39,292.29,0.13,0.65,45.18
45047,2024-12,Karnataka,Bellary,Soybean,Kharif,28.0,227.3,3262.02,2736.69,165.44,50.12,0.53,0.84,138.57
45048,2023-01,Karnataka,Bellary,Soybean,Rabi,17.3,159.7,4341.16,1596.54,360.77,86.95,0.7,0.03,106.6
45049,2023-02,Karnataka,Bellary,Soybean,Rabi,36.4,289.2,1213.86,3337.12,288.97,57.42,0.71,0.35,225.71
45050,2023-03,Karnataka,Bellary,Soybean,Rabi,27.8,34.6,3810.5,3002.86,398.07,220.93,1.0,0.2,0.73
45051,2023-04,Karnataka,Bellary,Soybean,Rabi,35.7,202.0,4503.67,3377.17,72.83,294.38,0.17,0.83,154.81
45052,2023-05,Karnataka,Bellary,Soybean,Rabi,39.9,45.3,4061.95,4082.06,430.11,268.55,0.03,0.17,74.02
45053,2023-06,Karnataka,Bellary,Soybean,Rabi,15.7,166.2,3122.35,1746.71,98.12,293.33,0.69,0.26,55.68
45054,2023-07,Karnataka,Bellary,Soybean,Rabi,21.0,70.5,3755.64,3570.96,499.91,196.91,0.47,0.5,39.06
45055,2023-08,Karnataka,Bellary,Soybean,Rabi,30.7,75.7,4158.47,4052.83,89.22,159.49,0.34,0.47,179.42
45056,2023-09,Karnataka,Bellary,Soybean,Rabi,27.4,259.3,4239.84,3806.45,228.7,82.55,0.63,0.47,128.16
45057,2023-10,Karnataka,Bellary,Soybean,Rabi,37.2,134.1,3651.57,434.81,229.42,168.96,0.57,0.04,109.52
45058,2023-11,Karnataka,Bellary,Soybean,Rabi,35.8,240.9,1648.55,4361.72,84.03,257.3,0.46,0.32,335.73
45059,2023-12,Karnataka,Bellary,Soybean,Rabi,36.8,29.5,3541.32,1400.86,334.8,246.24,0.38,0.08,72.74
45060,2024-01,Karnataka,Bellary,Soybean,Rabi,30.7,129.1,4727.11,2991.33,377.6,235.13,0.54,0.61,1.49
45061,2024-02,Karnataka,Bellary,Soybean,Rabi,23.0,247.6,1532.27,590.65,173.91,238.94,0.48,0.46,55.32
45062,2024-03,Karnataka,Bellary,Soybean,Rabi,36.1,276.7,2678.67,1339.49,139.44,283.34,0.02,0.18,61.49
45063,2024-04,Karnataka,Bellary,Soybean,Rabi,16.5,110.6,890.93,3971.63,430.74,214.51,0.94,0.27,213.31
45064,2024-05,Karnataka,Bellary,Soybean,Rabi,25.6,137.6,3919.99,4244.12,434.83,196.22,0.74,0.77,113.22
45065,2024-06,Karnataka,Bellary,Soybean,Rabi,37.0,212.5,3408.26,4204.26,100.64,116.49,0.12,0.32,235.94
45066,2024-07,Karnataka,Bellary,Soybean,Rabi,34.8,80.9,4024.47,1535.19,374.94,67.53,0.11,0.15,85.89
45067,2024-08,Karnataka,Bellary,Soybean,Rabi,16.7,203.3,1338.62,1508.72,419.83,202.06,0.8,0.81,60.9
45068,2024-09,Karnataka,Bellary,Soybean,Rabi,16.7,259.2,3792.04,1535.5,350.22,60.54,0.29,0.62,32.72
45069,2024-10,Karnataka,Bellary,Soybean,Rabi,36.5,221.1,2999.71,2620.95,485.18,272.49,0.53,0.13,13.24
45070,2024-11,Karnataka,Bellary,Soybean,Rabi,25.5,14.4,4975.28,4126.28,494.94,62.44,0.54,0.41,7.83
45071,2024-12,Karnataka,Bellary,Soybean,Rabi,38.1,199.6,4827.36,2317.47,254.61,174.18,0.31,0.17,25.65
45072,2023-01,Karnataka,Bellary,Soybean,Zaid,15.0,176.0,3263.85,3611.71,359.0,123.65,0.41,0.13,100.83
45073,2023-02,Karnataka,Bellary,Soybean,Zaid,17.9,255.7,2784.93,3059.95,275.26,256.13,0.4,0.66,146.52
45074,2023-03,Karnataka,Bellary,Soybean,Zaid,21.8,247.6,2458.34,3404.55,55.84,150.26,0.62,0.36,233.37
45075,2023-04,Karnataka,Bellary,Soybean,Zaid,17.8,249.3,2722.92,2597.83,159.39,72.91,0.14,0.14,130.58
45076,2023-05,Karnataka,Bellary,Soybean,Zaid,23.6,86.7,2179.6,1880.44,306.16,183.22,0.01,0.86,86.99
45077,2023-06,Karnataka,Bellary,Soybean,Zaid,27.9,244.3,2385.29,1010.88,82.63,121.12,0.72,0.69,76.82
45078,2023-07,Karnataka,Bellary,Soybean,Zaid,27.6,36.4,3934.18,2031.69,269.72,78.37,0.61,0.1,33.45
45079,2023-08,Karnataka,Bellary,Soybean,Zaid,37.1,248.9,2671.53,2832.83,90.98,298.36,0.62,0.05,159.84
45080,2023-09,Karnataka,Bellary,Soybean,Zaid,17.0,286.9,2677.42,1600.67,451.12,223.78,0.28,0.1,25.67
45081,2023-10,Karnataka,Bellary,Soybean,Zaid,19.3,248.4,2285.62,2278.04,407.85,266.14,0.45,0.43,64.03
45082,2023-11,Karnataka,Bellary,Soybean,Zaid,23.2,282.4,3565.29,3437.35,111.24,79.78,0.36,0.95,202.16
45083,2023-12,Karnataka,Bellary,Soybean,Zaid,25.8,295.5,1981.85,2332.7,143.15,131.53,0.57,0.76,182.56
45084,2024-01,Karnataka,Bellary,Soybean,Zaid,22.8,177.2,2991.11,4244.19,315.12,157.07,0.51,0.49,189.58
45085,2024-02,Karnataka,Bellary,Soybean,Zaid,22.1,217.1,3375.42,2896.64,234.66,203.66,0.71,0.43,97.03
45086,2024-03,Karnataka,Bellary,Soybean,Zaid,29.3,121.6,2006.38,3962.52,67.25,193.46,0.01,0.47,298.2
45087,2024-04,Karnataka,Bellary,Soybean,Zaid,27.4,183.8,1020.39,3138.0,138.98,240.61,0.94,0.47,255.51
45088,2024-05,Karnataka,Bellary,Soybean,Zaid,30.9,254.7,3803.02,1964.46,414.52,72.75,0.27,0.79,11.24
45089,2024-06,Karnataka,Bellary,Soybean,Zaid,35.2,191.4,3841.51,2089.38,349.39,162.66,0.3,0.11,24.96
45090,2024-07,Karnataka,Bellary,Soybean,Zaid,39.4,209.9,1094.44,617.1,493.54,59.85,0.64,0.31,28.02
45091,2024-08,Karnataka,Bellary,Soybean,Zaid,24.8,77.7,663.9,3131.04,343.31,106.42,0.88,0.84,220.11
45092,2024-09,Karnataka,Bellary,Soybean,Zaid,34.4,151.2,793.06,1466.95,162.0,154.62,0.66,0.49,147.73
45093,2024-10,Karnataka,Bellary,Soybean,Zaid,17.3,74.9,3882.2,423.49,171.85,260.59,0.39,0.48,88.87
45094,2024-11,Karnataka,Bellary,Soybean,Zaid,24.9,200.2,1017.86,3364.84,181.05,127.76,0.33,0.62,279.73
45095,2024-12,Karnataka,Bellary,Soybean,Zaid,38.6,261.5,3171.61,2099.51,302.87,145.39,0.86,0.63,45.69
45096,2023-01,Karnataka,Bellary,Soybean,Post-Monsoon,24.3,29.5,2093.96,1118.86,405.22,77.73,0.48,0.33,33.23
45097,2023-02,Karnataka,Bellary,Soybean,Post-Monsoon,36.6,198.6,2308.19,2773.22,148.31,208.21,1.0,0.4,161.4
45098,2023-03,Karnataka,Bellary,Soybean,Post-Monsoon,26.4,119.6,1954.32,904.06,446.88,141.92,0.92,0.96,21.66
45099,2023-04,Karnataka,Bellary,Soybean,Post-Monsoon,18.3,225.8,997.32,999.97,146.09,280.36,0.37,0.05,97.64
45100,2023-05,Karnataka,Bellary,Soybean,Post-Monsoon,22.4,281.6,1659.28,4402.48,256.96,159.14,0.89,0.41,283.46
45101,2023-06,Karnataka,Bellary,Soybean,Post-Monsoon,33.0,104.3,3924.9,2407.27,437.61,88.55,0.28,0.62,16.59
45102,2023-07,Karnataka,Bellary,Soybean,Post-Monsoon,26.7,168.4,1335.64,1267.46,466.52,63.63,0.72,0.18,1.24
45103,2023-08,Karnataka,Bellary,Soybean,Post-Monsoon,19.5,186.4,2336.33,478.5,55.26,223.38,0.93,0.51,29.54
45104,2023-09,Karnataka,Bellary,Soybean,Post-Monsoon,33.4,189.9,3976.19,3424.88,462.33,258.46,0.24,0.42,44.1
45105,2023-10,Karnataka,Bellary,Soybean,Post-Monsoon,35.5,226.9,4799.66,4012.2,382.61,172.44,0.98,0.76,74.28
45106,2023-11,Karnataka,Bellary,Soybean,Post-Monsoon,36.3,154.1,2584.93,4075.83,108.14,105.88,0.27,0.38,259.89
45107,2023-12,Karnataka,Bellary,Soybean,Post-Monsoon,32.5,298.9,1837.83,2682.7,499.34,66.67,0.95,0.99,112.99
45108,2024-01,Karnataka,Bellary,Soybean,Post-Monsoon,37.9,212.7,1363.88,3506.8,361.05,113.07,0.65,0.68,218.82
45109,2024-02,Karnataka,Bellary,Soybean,Post-Monsoon,38.5,7.2,4992.18,498.46,239.05,265.12,0.98,0.59,168.11
45110,2024-03,Karnataka,Bellary,Soybean,Post-Monsoon,24.3,273.8,1237.53,1566.3,442.07,183.74,0.27,0.26,54.98
45111,2024-04,Karnataka,Bellary,Soybean,Post-Monsoon,27.6,177.6,4833.38,4232.37,51.61,210.91,0.2,0.27,171.89
45112,2024-05,Karnataka,Bellary,Soybean,Post-Monsoon,31.6,260.8,3404.31,4089.02,308.61,247.91,0.88,0.95,185.73
45113,2024-06,Karnataka,Bellary,Soybean,Post-Monsoon,15.4,259.7,2991.02,754.03,330.6,244.92,0.07,0.02,67.3
45114,2024-07,Karnataka,Bellary,Soybean,Post-Monsoon,34.1,180.7,891.53,3681.62,135.31,103.41,0.52,0.79,326.53
45115,2024-08,Karnataka,Bellary,Soybean,Post-Monsoon,19.3,127.2,4193.5,945.3,377.71,79.05,0.47,0.32,133.64
45116,2024-09,Karnataka,Bellary,Soybean,Post-Monsoon,39.8,84.5,4639.13,952.1,493.73,166.73,0.73,0.14,204.62
45117,2024-10,Karnataka,Bellary,Soybean,Post-Monsoon,39.4,214.7,590.23,1393.76,184.17,159.73,0.18,0.68,172.55
45118,2024-11,Karnataka,Bellary,Soybean,Post-Monsoon,35.4,284.7,3026.18,2666.08,466.31,181.62,0.94,0.58,41.17
45119,2024-12,Karnataka,Bellary,Soybean,Post-Monsoon,20.5,146.8,1803.79,2589.14,367.47,283.14,0.35,0.95,140.09
45120,2023-01,Karnataka,Bellary,Jute,Kharif,37.8,269.2,4691.68,3676.54,279.66,194.63,0.44,0.24,76.56
45121,2023-02,Karnataka,Bellary,Jute,Kharif,29.6,86.3,4424.08,3798.01,463.94,174.47,0.86,0.34,19.82
45122,2023-03,Karnataka,Bellary,Jute,Kharif,28.1,47.4,3562.98,3134.07,379.8,113.36,0.14,0.46,57.86
45123,2023-04,Karnataka,Bellary,Jute,Kharif,26.6,33.8,1986.38,1343.68,121.74,128.36,0.01,0.97,115.22
45124,2023-05,Karnataka,Bellary,Jute,Kharif,36.9,60.3,2978.83,3846.34,460.82,139.19,0.97,0.22,87.07
45125,2023-06,Karnataka,Bellary,Jute,Kharif,22.4,203.8,3989.52,505.06,487.62,255.92,0.69,0.01,198.85
45126,2023-07,Karnataka,Bellary,Jute,Kharif,16.6,24.2,2170.06,890.43,186.99,51.85,0.3,0.36,15.47
45127,2023-08,Karnataka,Bellary,Jute,Kharif,16.1,182.7,2682.95,1611.44,324.11,228.51,0.74,0.27,1.61
45128,2023-09,Karnataka,Bellary,Jute,Kharif,34.9,28.2,1932.22,3997.84,149.58,165.52,0.39,1.0,290.36
45129,2023-10,Karnataka,Bellary,Jute,Kharif,17.3,145.3,4610.32,2934.82,265.42,91.96,0.19,0.33,25.99
45130,2023-11,Karnataka,Bellary,Jute,Kharif,38.8,197.6,3508.21,833.29,312.92,161.56,0.33,0.0,90.04
45131,2023-12,Karnataka,Bellary,Jute,Kharif,23.6,106.4,1784.08,3223.88,498.93,60.93,0.61,0.15,97.45
45132,2024-01,Karnataka,Bellary,Jute,Kharif,18.2,292.3,1841.97,1369.43,348.99,181.68,0.17,0.72,64.53
45133,2024-02,Karnataka,Bellary,Jute,Kharif,33.9,60.5,1401.44,3620.94,340.69,156.14,0.07,0.56,220.62
45134,2024-03,Karnataka,Bellary,Jute,Kharif,16.3,217.4,3940.01,2499.65,263.8,266.26,0.34,0.49,41.53
45135,2024-04,Karnataka,Bellary,Jute,Kharif,31.2,49.8,3581.29,1048.79,499.83,207.24,0.39,0.82,111.18
45136,2024-05,Karnataka,Bellary,Jute,Kharif,29.1,73.2,4563.97,2262.38,187.61,273.46,0.73,0.59,1.93
45137,2024-06,Karnataka,Bellary,Jute,Kharif,21.0,107.3,2271.3,4340.68,109.8,52.59,0.4,0.9,309.27
45138,2024-07,Karnataka,Bellary,Jute,Kharif,19.1,130.1,3441.5,4087.7,448.57,146.35,0.72,0.57,110.42
45139,2024-08,Karnataka,Bellary,Jute,Kharif,16.5,254.2,4955.47,2358.3,82.8,70.7,0.8,0.2,15.19
45140,2024-09,Karnataka,Bellary,Jute,Kharif,20.7,124.2,4351.2,2031.74,418.76,145.93,0.65,0.45,74.91
45141,2024-10,Karnataka,Bellary,Jute,Kharif,35.6,267.9,2506.1,3372.35,226.84,111.18,0.03,0.5,201.02
45142,2024-11,Karnataka,Bellary,Jute,Kharif,38.2,294.6,4235.62,4000.35,198.92,243.7,0.62,0.7,168.27
45143,2024-12,Karnataka,Bellary,Jute,Kharif,17.9,148.2,4400.72,3925.38,229.82,198.83,0.93,0.25,98.09
45144,2023-01,Karnataka,Bellary,Jute,Rabi,34.6,279.2,1918.69,4245.91,128.22,238.66,0.47,0.13,294.75
45145,2023-02,Karnataka,Bellary,Jute,Rabi,22.0,276.1,3561.82,3281.42,133.82,53.71,0.28,0.67,171.37
45146,2023-03,Karnataka,Bellary,Jute,Rabi,24.4,104.7,838.66,4309.72,281.5,259.5,0.05,0.85,332.15
45147,2023-04,Karnataka,Bellary,Jute,Rabi,32.9,64.8,2405.44,908.67,497.34,213.29,0.77,0.71,72.71
45148,2023-05,Karnataka,Bellary,Jute,Rabi,18.6,279.8,4710.84,1933.95,132.99,259.87,0.64,0.06,18.16
45149,2023-06,Karnataka,Bellary,Jute,Rabi,34.1,70.5,966.88,1939.77,445.8,200.75,0.6,0.87,99.07
45150,2023-07,Karnataka,Bellary,Jute,Rabi,16.5,204.6,3344.19,2818.01,203.67,187.98,0.85,0.41,96.21
45151,2023-08,Karnataka,Bellary,Jute,Rabi,17.0,146.6,3118.01,2993.12,449.98,246.45,0.18,0.06,36.08
45152,2023-09,Karnataka,Bellary,Jute,Rabi,23.2,119.6,4994.97,935.19,59.78,267.06,0.72,0.85,57.52
45153,2023-10,Karnataka,Bellary,Jute,Rabi,24.5,93.3,1975.12,1844.9,297.93,117.37,0.02,0.77,93.34
45154,2023-11,Karnataka,Bellary,Jute,Rabi,28.7,122.3,4560.64,2168.9,403.25,155.49,0.92,0.11,92.11
45155,2023-12,Karnataka,Bellary,Jute,Rabi,37.7,234.9,2768.75,766.23,392.96,172.18,0.97,0.17,82.56
45156,2024-01,Karnataka,Bellary,Jute,Rabi,15.9,135.8,3361.98,3148.21,166.03,164.0,0.25,0.16,122.23
45157,2024-02,Karnataka,Bellary,Jute,Rabi,25.6,15.0,1147.61,3657.11,470.66,278.88,0.6,0.78,191.04
45158,2024-03,Karnataka,Bellary,Jute,Rabi,31.3,107.0,2743.1,3131.21,334.35,167.13,0.55,0.11,93.18
45159,2024-04,Karnataka,Bellary,Jute,Rabi,27.6,157.0,2587.21,1158.29,214.56,75.26,0.83,0.19,1.47
45160,2024-05,Karnataka,Bellary,Jute,Rabi,27.9,39.4,3499.41,1565.01,93.37,259.72,0.46,0.44,28.89
45161,2024-06,Karnataka,Bellary,Jute,Rabi,32.7,48.5,2820.59,4211.39,461.19,249.2,0.72,0.94,159.4
45162,2024-07,Karnataka,Bellary,Jute,Rabi,25.6,202.8,3219.8,787.25,144.22,116.98,0.54,0.06,31.55
45163,2024-08,Karnataka,Bellary,Jute,Rabi,32.1,65.9,830.34,3265.32,68.28,256.35,0.5,0.4,289.58
45164,2024-09,Karnataka,Bellary,Jute,Rabi,31.1,198.0,3930.47,3833.11,353.16,217.63,0.57,0.48,104.47
45165,2024-10,Karnataka,Bellary,Jute,Rabi,26.1,92.6,2389.16,1100.66,386.99,297.8,0.02,0.83,2.93
45166,2024-11,Karnataka,Bellary,Jute,Rabi,33.8,2.3,2762.74,1934.58,203.96,276.31,0.03,0.63,73.99
45167,2024-12,Karnataka,Bellary,Jute,Rabi,27.3,15.7,4315.73,3318.39,376.08,127.72,0.19,0.74,43.91
45168,2023-01,Karnataka,Bellary,Jute,Zaid,20.1,63.1,3824.3,3706.23,194.61,153.57,0.13,0.74,154.57
45169,2023-02,Karnataka,Bellary,Jute,Zaid,39.4,203.4,4183.57,3410.79,91.41,130.25,0.67,0.61,147.47
